country,province,citycode,city,district,location,long,lat,date,address
中国,上海市,021,上海市,长宁区,"121.374260,31.216200",121.374260,31.216200,2022-04-08,上海市北渔路82弄
中国,上海市,021,上海市,长宁区,"121.415574,31.214505",121.415574,31.214505,2022-04-08,上海市长宁路1135弄
中国,上海市,021,上海市,长宁区,"121.414582,31.217583",121.414582,31.217583,2022-04-08,上海市长宁路1188弄
中国,上海市,021,上海市,长宁区,"121.412927,31.218846",121.412927,31.218846,2022-04-08,上海市长宁路1302弄
中国,上海市,021,上海市,长宁区,"121.408828,31.217173",121.408828,31.217173,2022-04-08,上海市长宁路1488弄
中国,上海市,021,上海市,长宁区,"121.407771,31.218482",121.407771,31.218482,2022-04-08,上海市长宁路1600弄
中国,上海市,021,上海市,长宁区,"121.426076,31.223498",121.426076,31.223498,2022-04-08,上海市长宁路398号
中国,上海市,021,上海市,长宁区,"121.426920,31.222917",121.426920,31.222917,2022-04-08,上海市长宁路405弄
中国,上海市,021,上海市,长宁区,"121.426545,31.223456",121.426545,31.223456,2022-04-08,上海市长宁路476弄
中国,上海市,021,上海市,长宁区,"121.426781,31.220803",121.426781,31.220803,2022-04-08,上海市长宁路491弄
中国,上海市,021,上海市,长宁区,"121.426050,31.221974",121.426050,31.221974,2022-04-08,上海市长宁路515号
中国,上海市,021,上海市,长宁区,"121.422901,31.221529",121.422901,31.221529,2022-04-08,上海市长宁路712弄
中国,上海市,021,上海市,长宁区,"121.418937,31.198196",121.418937,31.198196,2022-04-08,上海市长顺路284号
中国,上海市,021,上海市,长宁区,"121.418120,31.198357",121.418120,31.198357,2022-04-08,上海市长顺路36弄
中国,上海市,021,上海市,长宁区,"121.417873,31.199811",121.417873,31.199811,2022-04-08,上海市长顺路50弄
中国,上海市,021,上海市,长宁区,"121.417304,31.199974",121.417304,31.199974,2022-04-08,上海市长顺路93号
中国,上海市,021,上海市,长宁区,"121.417315,31.200136",121.417315,31.200136,2022-04-08,上海市长顺路97号
中国,上海市,021,上海市,长宁区,"121.373880,31.189519",121.373880,31.189519,2022-04-08,上海市程桥二村
中国,上海市,021,上海市,长宁区,"121.423400,31.212136",121.423400,31.212136,2022-04-08,上海市定西路1118号
中国,上海市,021,上海市,长宁区,"121.421650,31.214140",121.421650,31.214140,2022-04-08,上海市定西路1235弄
中国,上海市,021,上海市,长宁区,"121.421614,31.215500",121.421614,31.215500,2022-04-08,上海市定西路1277号
中国,上海市,021,上海市,长宁区,"121.423658,31.215547",121.423658,31.215547,2022-04-08,上海市定西路1310弄
中国,上海市,021,上海市,长宁区,"121.423556,31.210046",121.423556,31.210046,2022-04-08,上海市定西路1471号
中国,上海市,021,上海市,长宁区,"121.421711,31.217289",121.421711,31.217289,2022-04-08,上海市定西路1507号
中国,上海市,021,上海市,长宁区,"121.423348,31.205006",121.423348,31.205006,2022-04-08,上海市定西路615弄
中国,上海市,021,上海市,长宁区,"121.434387,31.217290",121.434387,31.217290,2022-04-08,上海市东诸安浜路103号
中国,上海市,021,上海市,长宁区,"121.433413,31.219517",121.433413,31.219517,2022-04-08,上海市东诸安浜路158弄
中国,上海市,021,上海市,长宁区,"121.432681,31.202614",121.432681,31.202614,2022-04-08,上海市法华镇路150弄
中国,上海市,021,上海市,长宁区,"121.424290,31.205260",121.424290,31.205260,2022-04-08,上海市法华镇路588弄
中国,上海市,021,上海市,长宁区,"121.422609,31.205526",121.422609,31.205526,2022-04-08,上海市法华镇路660弄
中国,上海市,021,上海市,长宁区,"121.422211,31.206615",121.422211,31.206615,2022-04-08,上海市法华镇路681弄
中国,上海市,021,上海市,长宁区,"121.422434,31.206383",121.422434,31.206383,2022-04-08,上海市法华镇路693号
中国,上海市,021,上海市,长宁区,"121.422212,31.206440",121.422212,31.206440,2022-04-08,上海市法华镇路695号
中国,上海市,021,上海市,长宁区,"121.422184,31.206284",121.422184,31.206284,2022-04-08,上海市法华镇路720弄
