,country,province,citycode,city,district,location,long,lat,date,address
1085,中国,上海市,021,上海市,静安区,"121.451407,31.317333",121.451407,31.317333,2022-04-01,上海市平顺路721弄
1086,中国,上海市,021,上海市,静安区,"121.457613,31.237244",121.457613,31.237244,2022-04-01,上海市康定东路9号
1087,中国,上海市,021,上海市,静安区,"121.464331,31.271869",121.464331,31.271869,2022-04-01,上海市洛川东路161号
1088,中国,上海市,021,上海市,静安区,"121.454871,31.256097",121.454871,31.256097,2022-04-01,上海市普善路铁路新村18号
1089,中国,上海市,021,上海市,静安区,"121.452921,31.257110",121.452921,31.257110,2022-04-01,上海市毛家弄26号
1090,中国,上海市,021,上海市,静安区,"121.436642,31.316054",121.436642,31.316054,2022-04-01,上海市共康四村12号
1091,中国,上海市,021,上海市,杨浦区,"121.515658,31.290711",121.515658,31.290711,2022-04-01,上海市场中路3115号
1092,中国,上海市,021,上海市,静安区,"121.431269,31.234669",121.431269,31.234669,2022-04-01,上海市安远路899弄
1093,中国,上海市,021,上海市,静安区,"121.473706,31.252175",121.473706,31.252175,2022-04-01,上海市虬江路997弄
1094,中国,上海市,021,上海市,静安区,"121.444537,31.299839",121.444537,31.299839,2022-04-01,上海市万荣一路90号
1095,中国,上海市,021,上海市,静安区,"121.449996,31.280066",121.449996,31.280066,2022-04-01,上海市广中西路99弄
1096,中国,上海市,021,上海市,静安区,"121.450426,31.274083",121.450426,31.274083,2022-04-01,上海市大宁路540弄
1097,中国,上海市,021,上海市,静安区,"121.457120,31.272614",121.457120,31.272614,2022-04-01,上海市广延路1199弄
1098,中国,上海市,021,上海市,静安区,"121.463630,31.224766",121.463630,31.224766,2022-04-01,上海市延安中路540弄
1099,中国,上海市,021,上海市,奉贤区,"121.439941,31.236928",121.439941,31.236928,2022-04-01,上海市新丰路607号
1100,中国,上海市,021,上海市,静安区,"121.465785,31.259671",121.465785,31.259671,2022-04-01,上海市西藏北路985弄
1101,中国,上海市,021,上海市,静安区,"121.460080,31.250403",121.460080,31.250403,2022-04-01,上海市永兴路928弄
1102,中国,上海市,021,上海市,静安区,"121.464124,31.250369",121.464124,31.250369,2022-04-01,上海市永兴小马路18号
1103,中国,上海市,021,上海市,静安区,"121.459144,31.254087",121.459144,31.254087,2022-04-01,上海市大统路938弄
1104,中国,上海市,021,上海市,静安区,"121.452194,31.310047",121.452194,31.310047,2022-04-01,上海市彭浦新村107号
1105,中国,上海市,021,上海市,静安区,"121.452807,31.310273",121.452807,31.310273,2022-04-01,上海市彭浦新村398号
1106,中国,上海市,021,上海市,静安区,"121.450847,31.312831",121.450847,31.312831,2022-04-01,上海市汾西路815弄
1107,中国,上海市,021,上海市,静安区,"121.437397,31.309581",121.437397,31.309581,2022-04-01,上海市临汾路1565弄
1108,中国,上海市,021,上海市,静安区,"121.441329,31.228101",121.441329,31.228101,2022-04-01,上海市延平路85号
1109,中国,上海市,021,上海市,静安区,"121.453429,31.316267",121.453429,31.316267,2022-04-01,上海市平顺路180弄
1110,中国,上海市,021,上海市,静安区,"121.458576,31.237355",121.458576,31.237355,2022-04-01,上海市石门二路503号
1111,中国,上海市,021,上海市,静安区,"121.429618,31.276951",121.429618,31.276951,2022-04-01,上海市沪太路1051弄
1112,中国,上海市,021,上海市,静安区,"121.432811,31.273413",121.432811,31.273413,2022-04-01,上海市广中西路1173号
1113,中国,上海市,021,上海市,静安区,"121.461830,31.269197",121.461830,31.269197,2022-04-01,上海市柳营路319弄
1114,中国,上海市,021,上海市,静安区,"121.465706,31.272441",121.465706,31.272441,2022-04-01,上海市洛川东路37号
1115,中国,上海市,021,上海市,静安区,"121.461848,31.229614",121.461848,31.229614,2022-04-01,上海市石门一路333弄
1116,中国,上海市,021,上海市,静安区,"121.434610,31.227001",121.434610,31.227001,2022-04-01,上海市万航渡路623弄
1117,中国,上海市,021,上海市,静安区,"121.458436,31.240189",121.458436,31.240189,2022-04-01,上海市恒丰路55号
1118,中国,上海市,021,上海市,静安区,"121.476881,31.259576",121.476881,31.259576,2022-04-01,上海市中兴路289号
1119,中国,上海市,021,上海市,静安区,"121.450223,31.234840",121.450223,31.234840,2022-04-01,上海市康定路313号
1120,中国,上海市,021,上海市,静安区,"121.469893,31.241433",121.469893,31.241433,2022-04-01,上海市晋元路88弄
1121,中国,上海市,021,上海市,静安区,"121.454806,31.308829",121.454806,31.308829,2022-04-01,上海市彭浦新村404号
1122,中国,上海市,021,上海市,静安区,"121.445340,31.303502",121.445340,31.303502,2022-04-01,上海市共和新路3650弄
1123,中国,上海市,021,上海市,静安区,"121.442292,31.231602",121.442292,31.231602,2022-04-01,上海市康定路775号
1124,中国,上海市,021,上海市,静安区,"121.449781,31.238658",121.449781,31.238658,2022-04-01,上海市昌化路453弄
1125,中国,上海市,021,上海市,静安区,"121.448903,31.234372",121.448903,31.234372,2022-04-01,上海市康定路389号
1126,中国,上海市,021,上海市,静安区,"121.446384,31.230112",121.446384,31.230112,2022-04-01,上海市常德路500弄
1127,中国,上海市,021,上海市,静安区,"121.443993,31.238054",121.443993,31.238054,2022-04-01,上海市西康路838号
1128,中国,上海市,021,上海市,静安区,"121.449121,31.312793",121.449121,31.312793,2022-04-01,上海市汾西路885弄
1129,中国,上海市,021,上海市,静安区,"121.466779,31.244626",121.466779,31.244626,2022-04-01,上海市天目中路268号
1130,中国,上海市,021,上海市,静安区,"121.439083,31.284388",121.439083,31.284388,2022-04-01,上海市灵石路737弄
1131,中国,上海市,021,上海市,静安区,"121.458240,31.236435",121.458240,31.236435,2022-04-01,上海市武定路801弄
1132,中国,上海市,021,上海市,静安区,"121.471135,31.260782",121.471135,31.260782,2022-04-01,上海市宝昌路600弄
1133,中国,上海市,021,上海市,静安区,"121.451029,31.262327",121.451029,31.262327,2022-04-01,上海市洛川中路1100弄
1134,中国,上海市,021,上海市,徐汇区,"121.437866,31.199190",121.437866,31.199190,2022-04-01,上海市徐汇区
1136,中国,上海市,021,上海市,徐汇区,"121.434987,31.162421",121.434987,31.162421,2022-04-01,上海市宾南路19弄
1137,中国,上海市,021,上海市,徐汇区,"121.437197,31.164971",121.437197,31.164971,2022-04-01,上海市宾阳路50弄
1138,中国,上海市,021,上海市,徐汇区,"121.435263,31.164576",121.435263,31.164576,2022-04-01,上海市宾阳路28弄
1139,中国,上海市,021,上海市,徐汇区,"121.439800,31.171446",121.439800,31.171446,2022-04-01,上海市漕溪四村
1140,中国,上海市,021,上海市,徐汇区,"121.441713,31.176278",121.441713,31.176278,2022-04-01,上海市龙华西路535弄
1141,中国,上海市,021,上海市,徐汇区,"121.439492,31.172424",121.439492,31.172424,2022-04-01,上海市漕溪一村
1142,中国,上海市,021,上海市,徐汇区,"121.437600,31.169950",121.437600,31.169950,2022-04-01,上海市漕溪三村
1143,中国,上海市,021,上海市,徐汇区,"121.437241,31.171730",121.437241,31.171730,2022-04-01,上海市漕溪二村
1144,中国,上海市,021,上海市,徐汇区,"121.435500,31.173056",121.435500,31.173056,2022-04-01,上海市漕溪路199号
1145,中国,上海市,021,上海市,徐汇区,"121.427308,31.164644",121.427308,31.164644,2022-04-01,上海市康健路100弄
1146,中国,上海市,021,上海市,徐汇区,"121.431320,31.165160",121.431320,31.165160,2022-04-01,上海市康健路24弄
1147,中国,上海市,021,上海市,徐汇区,"121.432342,31.166946",121.432342,31.166946,2022-04-01,上海市康健路25弄
1148,中国,上海市,021,上海市,徐汇区,"121.438568,31.169746",121.438568,31.169746,2022-04-01,上海市龙漕路135弄
1149,中国,上海市,021,上海市,徐汇区,"121.438064,31.169344",121.438064,31.169344,2022-04-01,上海市龙漕路51弄
1150,中国,上海市,021,上海市,徐汇区,"121.436987,31.168481",121.436987,31.168481,2022-04-01,上海市龙漕路58弄
1151,中国,上海市,021,上海市,徐汇区,"121.435113,31.151920",121.435113,31.151920,2022-04-01,上海市龙川北路800弄
1152,中国,上海市,021,上海市,徐汇区,"121.442535,31.173804",121.442535,31.173804,2022-04-01,上海市龙华西路315弄
1153,中国,上海市,021,上海市,徐汇区,"121.440366,31.176452",121.440366,31.176452,2022-04-01,上海市龙华西路591弄
1154,中国,上海市,021,上海市,徐汇区,"121.443725,31.172693",121.443725,31.172693,2022-04-01,上海市龙吴路13弄
1155,中国,上海市,021,上海市,徐汇区,"121.433522,31.150039",121.433522,31.150039,2022-04-01,上海市罗城路700弄
1156,中国,上海市,021,上海市,徐汇区,"121.443881,31.165324",121.443881,31.165324,2022-04-01,上海市南宁路501弄
1157,中国,上海市,021,上海市,徐汇区,"121.431384,31.161536",121.431384,31.161536,2022-04-01,上海市钦州大厦
1158,中国,上海市,021,上海市,徐汇区,"121.432016,31.162203",121.432016,31.162203,2022-04-01,上海市钦州路111弄
1159,中国,上海市,021,上海市,徐汇区,"121.448873,31.158198",121.448873,31.158198,2022-04-01,上海市石龙路33弄
1160,中国,上海市,021,上海市,徐汇区,"121.438389,31.154231",121.438389,31.154231,2022-04-01,上海市石龙路411弄
1161,中国,上海市,021,上海市,徐汇区,"121.437909,31.174545",121.437909,31.174545,2022-04-01,上海市田东路258弄
1162,中国,上海市,021,上海市,徐汇区,"121.449466,31.186077",121.449466,31.186077,2022-04-01,上海市爱华公寓
1163,中国,上海市,021,上海市,徐汇区,"121.452654,31.184403",121.452654,31.184403,2022-04-01,上海市东安五村
1164,中国,上海市,021,上海市,徐汇区,"121.455048,31.188665",121.455048,31.188665,2022-04-01,上海市东安二村
1165,中国,上海市,021,上海市,徐汇区,"121.451607,31.196006",121.451607,31.196006,2022-04-01,上海市东安路13弄
1166,中国,上海市,021,上海市,徐汇区,"121.452434,31.193997",121.452434,31.193997,2022-04-01,上海市东安路180弄
1167,中国,上海市,021,上海市,徐汇区,"121.453254,31.192676",121.453254,31.192676,2022-04-01,上海市东安路240弄
1168,中国,上海市,021,上海市,徐汇区,"121.451592,31.187416",121.451592,31.187416,2022-04-01,上海市东安四村
1169,中国,上海市,021,上海市,徐汇区,"121.458485,31.187920",121.458485,31.187920,2022-04-01,上海市东安一村
1170,中国,上海市,021,上海市,徐汇区,"121.457393,31.192753",121.457393,31.192753,2022-04-01,上海市枫林路333号
1171,中国,上海市,021,上海市,徐汇区,"121.453800,31.184168",121.453800,31.184168,2022-04-01,上海市龙华路1881弄
1172,中国,上海市,021,上海市,徐汇区,"121.452142,31.181331",121.452142,31.181331,2022-04-01,上海市龙华路2381弄
1173,中国,上海市,021,上海市,徐汇区,"121.445826,31.184276",121.445826,31.184276,2022-04-01,上海市龙山新村
1174,中国,上海市,021,上海市,徐汇区,"121.457199,31.200743",121.457199,31.200743,2022-04-01,上海市平江路145弄
